Location,Time,Sex,Per_Hour_Coded,Per_Month_Coded,Mean Speed (m/min),Pedestrian Density (Peds/m2),Pedestrian Flow (peds/m/min)
Bombo,AM,M,Hour 1,Month 3,90.84488157,1.746562676,38.84840271
Bombo,AM,M,Hour 3,Month 1,93.4748296,1.718956115,50.7115358
Bombo,AM,M,Hour 1,Month 2,92.54192043,1.705668723,37.06567833
Bombo,AM,M,Hour 2,Month 3,76.65251747,2.877527031,39.19254569
Bombo,AM,M,Hour 1,Month 2,96.7373829,1.483351645,42.50395854
Bombo,AM,M,Hour 3,Month 1,76.43241542,3.335071561,32.78799444
Bombo,AM,M,Hour 1,Month 3,70.24869927,3.8079198,30.95102658
Bombo,AM,M,Hour 1,Month 2,74.16790525,3.08937326,48.35305742
Bombo,AM,M,Hour 1,Month 2,80.02494827,2.42848894,32.71971189
Bombo,AM,M,Hour 1,Month 2,73.10303829,3.151488903,41.88227577
Bombo,AM,M,Hour 3,Month 1,68.87911063,3.819069792,41.57832611
Bombo,AM,M,Hour 1,Month 2,90.88069243,2.282137361,46.17561129
Bombo,AM,M,Hour 1,Month 2,78.6797725,2.802458824,31.05738176
Bombo,AM,M,Hour 2,Month 3,83.21589673,2.308080337,48.04444723
Bombo,AM,M,Hour 1,Month 2,113.1658662,0.136299861,40.35229225
Bombo,AM,M,Hour 3,Month 1,79.91158399,2.421536805,52.46704298
Bombo,AM,M,Hour 1,Month 3,110.6745983,0.022360081,50.31426723
Bombo,AM,M,Hour 1,Month 2,68.46182108,3.515578473,50.8058673
Bombo,AM,M,Hour 2,Month 1,71.41564099,3.452018011,39.63399889
Bombo,AM,M,Hour 1,Month 2,79.52933284,2.530617543,48.63478204
Bombo,AM,M,Hour 3,Month 1,82.0144328,2.503475314,42.42633457
Bombo,AM,M,Hour 2,Month 3,85.41058079,2.591464309,29.05968772
Bombo,AM,M,Hour 2,Month 3,88.08340531,1.881691997,37.21252398
Bombo,AM,M,Hour 1,Month 3,86.34298442,1.854808695,34.41921656
Bombo,AM,M,Hour 1,Month 3,83.88788504,2.637367085,46.86730922
Bombo,AM,M,Hour 1,Month 2,65.65408669,3.794718408,48.86491473
Bombo,AM,M,Hour 3,Month 1,89.66657807,1.555620917,31.04142571
Bombo,AM,M,Hour 3,Month 1,92.98383602,1.720602031,33.69982646
Bombo,AM,M,Hour 2,Month 3,90.77802804,1.727892552,41.89657119
Bombo,AM,M,Hour 1,Month 2,77.73719602,3.004210006,44.693966
Bombo,AM,M,Hour 1,Month 2,86.48707323,1.958977576,34.1826108
Bombo,AM,M,Hour 2,Month 3,81.79385706,2.482060681,54.61477413
Bombo,AM,M,Hour 1,Month 2,89.72029532,1.646505099,41.84068254
Bombo,AM,M,Hour 2,Month 3,79.15260404,2.661591389,26.23878335
Bombo,AM,M,Hour 1,Month 2,96.78186871,1.477371988,44.04483198
Bombo,AM,M,Hour 2,Month 3,114.0868673,0.105846054,35.85105413
Bombo,AM,M,Hour 1,Month 2,102.0218034,0.859196251,52.18721828
Bombo,AM,M,Hour 2,Month 1,92.88459956,1.478445236,46.96095387
Bombo,AM,M,Hour 2,Month 1,89.11424594,2.125958579,33.17951252
Bombo,AM,M,Hour 3,Month 1,79.30823414,2.785952239,61.49621666
Bombo,AM,M,Hour 1,Month 2,95.81994227,1.168836716,28.11940953
Bombo,AM,M,Hour 1,Month 2,84.55637164,2.543429133,43.98515213
Bombo,AM,M,Hour 2,Month 1,73.47006316,3.215923243,50.96985031
Bombo,AM,M,Hour 2,Month 1,110.2401226,0.224570234,27.577215
Bombo,AM,M,Hour 1,Month 3,81.68083827,2.634463913,56.73349354
Bombo,AM,M,Hour 2,Month 3,86.43277514,2.565918545,39.62725924
Bombo,AM,M,Hour 2,Month 3,85.710011,2.418834394,50.32783469
Bombo,AM,M,Hour 2,Month 1,94.4728978,1.571243854,61.39422992
Bombo,AM,M,Hour 1,Month 2,88.52755635,1.931620027,47.95534252
Bombo,AM,M,Hour 3,Month 1,89.89101968,2.097611681,42.80824354
Bombo,AM,M,Hour 2,Month 1,101.8889648,0.947773189,31.58461675
Bombo,AM,M,Hour 1,Month 2,71.72850033,3.380535162,30.83930504
Bombo,AM,M,Hour 3,Month 1,97.67363549,1.237320289,54.59782019
Bombo,AM,M,Hour 1,Month 3,84.66476367,2.400176016,31.7218178
Bombo,AM,M,Hour 1,Month 2,75.3782509,2.840666343,33.47011311
Bombo,AM,M,Hour 1,Month 3,85.06866343,2.560068602,36.96442896
Bombo,AM,M,Hour 1,Month 2,69.02949496,3.637926422,45.96596842
Bombo,AM,M,Hour 2,Month 3,53.85702627,4.944861572,51.0214839
Bombo,AM,M,Hour 2,Month 3,78.29379573,2.732334759,34.41150705
Bombo,AM,M,Hour 1,Month 2,73.68253931,3.055473446,29.98884834
Bombo,AM,M,Hour 1,Month 2,98.83824624,1.416078227,57.29665125
Bombo,AM,M,Hour 3,Month 1,82.29184946,2.155888862,24.94392682
Bombo,AM,M,Hour 2,Month 1,87.52324103,2.044625449,48.39485308
Bombo,AM,M,Hour 1,Month 2,89.21248897,1.731469812,46.72119104
Bombo,AM,M,Hour 2,Month 3,77.84073193,3.047011164,43.74571691
Bombo,AM,M,Hour 3,Month 1,107.6109218,0.424023238,50.23720331
Bombo,AM,M,Hour 2,Month 1,81.79737319,2.229706389,47.78988231
Bombo,AM,M,Hour 3,Month 1,88.15504487,2.113542226,26.96971656
Bombo,AM,M,Hour 2,Month 3,87.69925076,1.944681624,40.27176206
Bombo,AM,M,Hour 1,Month 3,98.88899325,0.891357433,53.30579891
Bombo,AM,M,Hour 2,Month 3,89.76673838,2.098630897,47.2709118
Bombo,AM,M,Hour 1,Month 2,80.46174504,2.909561776,39.35481055
Bombo,AM,M,Hour 2,Month 1,76.87910188,2.615767803,27.10727529
Bombo,AM,M,Hour 2,Month 3,87.58808479,2.335440354,33.31473316
Bombo,AM,M,Hour 1,Month 2,80.95385366,2.601136697,51.3169772
Bombo,AM,M,Hour 1,Month 3,71.16160384,3.840192561,47.47362452
Bombo,AM,M,Hour 1,Month 2,79.62666208,2.950789685,31.4376826
Bombo,AM,M,Hour 3,Month 1,88.18313989,1.921148232,30.50603886
Bombo,AM,M,Hour 2,Month 1,77.27678506,3.227869597,48.30270241
Bombo,AM,M,Hour 1,Month 2,100.3029656,0.619752883,39.06498372
Bombo,AM,M,Hour 2,Month 1,69.65058623,3.849922799,36.56183878
Bombo,AM,M,Hour 1,Month 2,96.39954877,1.302328747,55.23271984
Bombo,AM,M,Hour 2,Month 3,97.74845424,1.1790793,35.46401394
Bombo,AM,M,Hour 1,Month 2,97.67733335,0.912804201,41.75196461
Bombo,AM,M,Hour 1,Month 2,85.03027559,2.227009695,27.11689682
Bombo,AM,M,Hour 2,Month 3,79.38201199,2.993769479,43.5321006
Bombo,AM,M,Hour 2,Month 3,72.77248557,3.428687788,50.46750386
Bombo,AM,M,Hour 1,Month 2,86.34399136,2.174303278,50.15160908
Bombo,AM,M,Hour 2,Month 3,65.82146295,3.987112576,38.02574288
Bombo,AM,M,Hour 1,Month 2,83.75373424,2.411106233,41.28813094
Bombo,AM,M,Hour 3,Month 1,87.599907,1.58957898,30.27634597
Bombo,AM,M,Hour 1,Month 3,83.67243829,2.417574303,45.64736018
Bombo,AM,M,Hour 1,Month 2,80.24934969,2.713642169,44.83430749
Bombo,AM,M,Hour 1,Month 3,64.41762816,4.185383104,34.31607708
Bombo,AM,M,Hour 3,Month 1,88.7329395,2.047142608,21.91120245
Bombo,AM,M,Hour 1,Month 2,85.70311565,2.02789062,45.09347693
Bombo,AM,M,Hour 3,Month 1,89.9822922,2.104126468,36.01004969
Bombo,AM,M,Hour 1,Month 2,94.44772339,1.658244609,44.93844777
Bombo,AM,M,Hour 2,Month 3,78.38244704,2.30625156,39.31041531
Bombo,AM,M,Hour 2,Month 3,87.09426168,2.2266082,43.18417749
Bombo,AM,M,Hour 1,Month 2,94.8747609,1.59031667,27.07668431
Bombo,AM,M,Hour 1,Month 3,72.05727383,3.595870194,41.06286126
Bombo,AM,M,Hour 1,Month 2,99.24827671,0.893771134,40.32003912
Bombo,AM,M,Hour 1,Month 3,75.95186913,2.858628887,45.776957
Bombo,AM,M,Hour 2,Month 1,86.72734049,2.246388229,44.4775941
Bombo,AM,M,Hour 3,Month 1,56.65502924,4.596983198,38.22173062
Bombo,AM,M,Hour 1,Month 2,92.23543121,1.63769997,24.91921134
Bombo,AM,M,Hour 1,Month 3,84.59583251,2.366682979,35.81473066
Bombo,AM,M,Hour 2,Month 3,76.85236322,2.732174718,30.41323222
Bombo,AM,M,Hour 2,Month 1,73.52043431,3.228244538,35.99742134
Bombo,AM,M,Hour 1,Month 3,83.59361983,2.264794237,49.56126353
Bombo,AM,M,Hour 3,Month 1,105.7808563,0.507042547,56.15382309
Bombo,AM,M,Hour 2,Month 1,76.57582894,2.887161625,50.3554959
Bombo,AM,M,Hour 2,Month 1,80.73935528,2.593078317,39.6988865
Bombo,AM,M,Hour 1,Month 3,60.53474777,4.422879161,43.8054521
Bombo,AM,M,Hour 2,Month 3,91.23350338,2.075417361,39.266763
Bombo,AM,M,Hour 1,Month 2,81.97791078,2.662291759,23.03627724
Bombo,AM,M,Hour 2,Month 3,80.14102743,3.031366311,39.73444229
Bombo,AM,M,Hour 2,Month 3,91.32632872,1.675966059,73.77023306
Bombo,AM,M,Hour 1,Month 3,79.11238809,2.913682599,46.62361188
Bombo,AM,M,Hour 2,Month 1,80.27231532,2.430845989,30.34194835
Bombo,AM,M,Hour 1,Month 2,78.35704993,2.832848548,28.52425391
Bombo,AM,M,Hour 1,Month 2,97.2152578,1.028071127,34.31438016
Bombo,AM,M,Hour 2,Month 3,79.51260127,2.844626302,53.18996995
Bombo,AM,M,Hour 2,Month 3,86.10586375,2.19429209,53.89321998
Bombo,AM,M,Hour 3,Month 1,90.14234981,1.931291755,29.99518837
Bombo,AM,M,Hour 1,Month 3,75.88287919,3.080483781,35.05989693
Bombo,AM,M,Hour 1,Month 2,79.85594341,3.047153919,52.02118442
Bombo,AM,M,Hour 1,Month 3,82.17652779,2.571163458,27.35151297
Bombo,AM,M,Hour 3,Month 1,76.64340279,2.941244114,42.67612224
Bombo,AM,M,Hour 1,Month 2,81.58419963,2.349679623,29.80062655
Bombo,AM,M,Hour 1,Month 3,81.09627823,2.819583863,48.01156682
Bombo,AM,M,Hour 3,Month 1,81.21634072,3.116623821,28.37998784
Bombo,AM,M,Hour 3,Month 1,100.8689002,1.256293334,33.65817809
Bombo,AM,M,Hour 2,Month 1,87.23302674,2.100596097,52.61917199
Bombo,AM,M,Hour 3,Month 1,92.4083715,1.469401541,37.31417991
Bombo,AM,M,Hour 2,Month 1,88.35675926,1.912551826,30.19558345
Bombo,AM,M,Hour 1,Month 3,94.37924677,1.943160905,32.4003912
Bombo,AM,M,Hour 1,Month 3,69.67506377,3.482076418,53.29686178
Bombo,AM,M,Hour 2,Month 1,85.84629849,1.874252834,54.27734171
Bombo,AM,M,Hour 1,Month 2,75.14008707,2.916628435,51.3380545
Bombo,AM,M,Hour 3,Month 1,81.43813569,2.742120355,55.30327749
Bombo,AM,M,Hour 1,Month 3,95.17130394,1.369251253,25.16997946
Bombo,AM,M,Hour 3,Month 1,73.85940211,3.633305529,27.69118442
Bombo,AM,M,Hour 1,Month 2,89.34802614,1.803915472,30.9240021
Bombo,AM,M,Hour 1,Month 2,89.9071694,2.171439955,39.42816524
Bombo,AM,M,Hour 2,Month 3,92.92558621,1.695184584,43.5200693
Bombo,AM,M,Hour 2,Month 3,96.98862346,1.08097464,29.99615358
Bombo,AM,M,Hour 3,Month 1,72.25138372,3.052846192,39.22367515
Bombo,AM,M,Hour 3,Month 1,89.56728504,1.479210786,31.12723619
Bombo,AM,M,Hour 3,Month 1,77.31723981,2.798364987,42.09801173
Bombo,AM,M,Hour 1,Month 2,82.47979957,2.069857579,42.34724431
Bombo,AM,M,Hour 2,Month 3,114.8111233,0.502820246,37.42927602
Bombo,AM,M,Hour 1,Month 3,86.61597442,2.098716953,37.19568719
Bombo,AM,M,Hour 3,Month 1,68.40116869,3.794074364,25.28202128
Bombo,AM,M,Hour 1,Month 2,94.89333791,1.365855411,32.03084511
Bombo,AM,M,Hour 3,Month 1,72.63483301,3.771882601,54.45650164
Bombo,AM,M,Hour 1,Month 2,87.0294961,2.191236573,33.5676499
Bombo,AM,M,Hour 3,Month 1,101.869716,1.263125301,51.31724383
Bombo,AM,M,Hour 3,Month 1,80.14074515,2.796285727,37.81327305
Bombo,AM,M,Hour 3,Month 1,84.9887313,2.061168586,22.19215526
Bombo,AM,M,Hour 1,Month 3,86.97298995,2.132459393,29.769696
Bombo,AM,M,Hour 1,Month 2,88.81418081,2.202904411,52.79329965
Bombo,AM,M,Hour 2,Month 1,82.29936112,2.288663011,38.71126779
Bombo,AM,M,Hour 3,Month 1,81.997668,2.614147464,42.62156948
Bombo,AM,M,Hour 1,Month 2,72.90207949,3.223415828,48.34590692
Bombo,AM,M,Hour 3,Month 1,87.38588068,1.818169797,43.91849109
Bombo,AM,M,Hour 2,Month 1,72.96476039,3.325114763,61.12609737
Bombo,AM,M,Hour 2,Month 1,88.25856611,2.080441656,24.45335074
Bombo,AM,M,Hour 1,Month 2,88.33726446,1.912492567,49.98209906
Bombo,AM,M,Hour 1,Month 2,79.83481636,2.59414587,35.62259234
Bombo,AM,M,Hour 1,Month 2,73.83253077,2.914785943,44.45710663
Bombo,AM,M,Hour 1,Month 3,102.6309989,0.579771007,39.63499287
Bombo,AM,M,Hour 3,Month 1,88.63937206,1.854213447,43.58127697
Bombo,AM,M,Hour 3,Month 1,56.17038404,4.691874502,40.91414529
Bombo,AM,M,Hour 2,Month 1,83.57641759,2.427270299,42.35364783
Bombo,AM,M,Hour 3,Month 1,92.45147656,1.660199819,49.1757817
Bombo,AM,M,Hour 3,Month 1,88.34764611,2.188504017,40.33416768
Bombo,AM,M,Hour 2,Month 3,87.37872489,2.089697714,52.03961268
Bombo,AM,M,Hour 2,Month 3,102.5227797,0.820212642,45.2170566
Bombo,AM,M,Hour 1,Month 2,91.86740659,1.828156678,20.37158531
Bombo,AM,M,Hour 3,Month 1,58.6490841,4.594936704,44.55319039
Bombo,AM,M,Hour 1,Month 2,72.08976093,3.433520778,40.62237234
Bombo,AM,M,Hour 2,Month 3,63.37126251,4.195023834,46.89829929
Bombo,AM,M,Hour 2,Month 3,74.66096751,3.381325638,39.66584742
Bombo,AM,M,Hour 1,Month 2,74.00819482,3.276804305,35.87615468
Bombo,AM,M,Hour 2,Month 1,76.37144027,3.137281574,38.94840701
Bombo,AM,M,Hour 1,Month 3,95.50649432,1.625012383,46.4226502
Bombo,AM,M,Hour 1,Month 3,108.7786056,0.31194826,55.66863669
Bombo,AM,M,Hour 2,Month 1,92.20159848,1.869709528,46.11683301
Bombo,AM,M,Hour 2,Month 1,70.37792779,3.100999188,40.28299683
Bombo,AM,M,Hour 1,Month 2,81.198624,2.494414296,56.88893169
Bombo,AM,M,Hour 1,Month 2,90.41867852,2.046958067,41.67038664
Bombo,AM,M,Hour 1,Month 3,93.98246404,1.532387914,54.56038838
Bombo,AM,M,Hour 1,Month 2,99.43520772,1.387515509,42.13342613
Bombo,AM,M,Hour 1,Month 2,92.7332977,1.666655041,37.20649165
Bombo,AM,M,Hour 3,Month 1,77.61800103,2.975939708,50.99927469
Bombo,AM,M,Hour 1,Month 2,88.08656414,1.855552985,39.81271635
Bombo,AM,M,Hour 3,Month 1,69.54198068,3.679731271,41.42695557
Bombo,AM,M,Hour 1,Month 2,77.54683924,2.850377027,39.35034884
Bombo,AM,M,Hour 2,Month 1,83.27783213,2.701889681,46.40170975
Bombo,AM,M,Hour 1,Month 3,85.69244675,2.034951584,39.23464393
Bombo,AM,M,Hour 1,Month 2,75.89923929,3.135977431,53.16248967
Bombo,AM,M,Hour 1,Month 3,74.59136769,3.459136813,45.13817567
Bombo,AM,M,Hour 2,Month 1,86.00217131,2.370717876,43.70914866
Bombo,AM,M,Hour 2,Month 3,88.53990292,2.049798491,53.30366445
Bombo,AM,M,Hour 1,Month 3,76.24627367,2.661834335,38.57333847
Bombo,AM,M,Hour 1,Month 2,78.19014618,2.528310679,45.07282047
Bombo,AM,M,Hour 2,Month 1,52.48554658,5.067429328,31.01752093
Bombo,AM,M,Hour 2,Month 1,97.37870685,1.34125373,37.37639271
Bombo,AM,M,Hour 2,Month 1,69.7678283,3.61265584,22.83815391
Bombo,AM,M,Hour 2,Month 3,58.32401534,4.387097986,54.95051121
Bombo,AM,M,Hour 3,Month 1,78.07846673,3.148515147,33.12574425
Bombo,AM,M,Hour 1,Month 3,101.4040141,0.943447949,37.16984595
Bombo,AM,M,Hour 1,Month 2,82.44155715,2.396066897,42.28399737
Bombo,AM,M,Hour 2,Month 3,98.49363492,1.338919515,46.92917612
Bombo,AM,M,Hour 3,Month 1,82.56742287,1.948572725,43.80657495
Bombo,AM,M,Hour 1,Month 2,83.86842342,2.133356276,30.64550815
Bombo,AM,M,Hour 2,Month 1,79.03394927,3.207514201,43.06994335
Bombo,AM,M,Hour 1,Month 2,78.53352746,3.137105729,42.5783784
Bombo,AM,M,Hour 3,Month 1,87.87732699,1.882628177,49.45509924
Bombo,AM,M,Hour 1,Month 3,70.22528264,3.525890287,33.93167483
Bombo,AM,M,Hour 3,Month 1,91.05047833,2.39261783,37.27691097
Bombo,AM,M,Hour 1,Month 2,74.26579402,3.008307593,66.67039547
Bombo,AM,M,Hour 1,Month 2,97.63359974,1.084277116,42.91497686
Bombo,AM,M,Hour 2,Month 3,84.41045765,2.16145172,26.69955481
Bombo,AM,M,Hour 1,Month 2,86.16966647,2.114564195,52.98304611
Bombo,AM,M,Hour 2,Month 3,81.89216017,2.376083987,23.82690866
Bombo,AM,M,Hour 2,Month 3,66.8699562,3.93154661,42.9666933
Bombo,AM,M,Hour 1,Month 2,80.12371456,2.73823721,38.67887464
Bombo,AM,M,Hour 1,Month 3,73.31995945,3.081366285,39.4799559
Bombo,AM,M,Hour 3,Month 1,58.9777812,4.816278929,35.99475644
Bombo,AM,M,Hour 1,Month 2,99.04558137,1.254234054,59.05386095
Bombo,AM,M,Hour 2,Month 1,84.95142271,2.387142705,31.44877703
Bombo,AM,M,Hour 2,Month 3,95.99533227,1.40589392,45.35129998
Bombo,AM,M,Hour 3,Month 1,87.651382,2.13831782,34.21371549
Bombo,AM,M,Hour 2,Month 1,92.95321975,1.573693136,50.6996197
Bombo,AM,M,Hour 1,Month 3,88.73050478,2.077302807,31.54538306
Bombo,AM,M,Hour 1,Month 2,78.36706894,2.667728757,45.82650211
Bombo,AM,M,Hour 2,Month 1,100.9091111,1.063154663,28.74434969
Bombo,AM,M,Hour 1,Month 3,76.1324042,3.090239506,37.25976086
Bombo,AM,M,Hour 1,Month 3,93.51518183,1.482277487,49.51005192
Bombo,AM,M,Hour 2,Month 1,100.3221005,0.629793199,61.00120573
Bombo,AM,M,Hour 3,Month 1,80.16657,2.673865191,55.3073939
Bombo,AM,M,Hour 2,Month 1,93.62430303,1.764202419,48.93573319
Bombo,AM,M,Hour 1,Month 2,98.9301774,1.235917423,40.72503283
Bombo,AM,M,Hour 1,Month 3,95.82981503,1.163491885,54.77769434
Bombo,AM,M,Hour 1,Month 3,95.03506801,1.34704481,37.77116115
Bombo,AM,M,Hour 1,Month 2,96.31777131,1.239348124,31.39247633
Bombo,AM,M,Hour 2,Month 3,87.71254327,2.06034294,49.49661329
Bombo,AM,M,Hour 1,Month 2,91.92016168,1.66350176,37.48861932
Bombo,AM,M,Hour 3,Month 1,79.93912511,2.591318327,39.27546603
Bombo,AM,M,Hour 3,Month 1,74.03906486,3.196956726,56.72671043
Bombo,AM,M,Hour 3,Month 1,74.27554523,3.146437582,22.65272968
Bombo,AM,M,Hour 1,Month 3,71.0728409,3.374147114,58.1902593
Bombo,AM,M,Hour 1,Month 3,72.21188404,3.038131948,36.40701063
Bombo,AM,M,Hour 1,Month 2,65.71825522,3.993211264,58.63732466
Bombo,AM,M,Hour 1,Month 2,62.67694366,4.380407465,39.84225636
Bombo,AM,M,Hour 2,Month 1,82.04372146,2.369610093,31.05401178
Bombo,AM,M,Hour 1,Month 3,95.00765685,1.460384221,42.75433026
Bombo,AM,M,Hour 1,Month 2,71.91414027,3.267482997,36.28131734
Bombo,AM,M,Hour 1,Month 2,68.30915247,3.3596292,30.09877283
Bombo,AM,M,Hour 1,Month 2,70.71291244,3.697639145,52.32041755
Bombo,AM,M,Hour 1,Month 2,86.97913833,1.991750961,35.50521714
Bombo,AM,M,Hour 1,Month 2,70.64676165,3.794965311,50.31334529
Bombo,AM,M,Hour 2,Month 3,104.2461705,0.515570291,66.37569542
Bombo,AM,M,Hour 1,Month 2,86.43745989,2.525359056,45.30888565
Bombo,AM,M,Hour 2,Month 1,79.26662367,2.737537469,36.09647113
Bombo,AM,M,Hour 1,Month 2,90.68342551,1.840835581,36.82116845
Bombo,AM,M,Hour 3,Month 1,76.98632543,3.026754638,38.13276418
Bombo,AM,M,Hour 1,Month 2,67.52581544,3.741208267,34.78170438
Bombo,AM,M,Hour 2,Month 3,57.76380508,4.743086178,35.03647219
Bombo,AM,M,Hour 1,Month 2,82.83524658,2.48598996,41.68561884
Bombo,AM,M,Hour 1,Month 2,106.9530369,0.348970363,43.05018281
Bombo,AM,M,Hour 1,Month 3,63.51127543,4.21323009,33.423141
Bombo,AM,M,Hour 1,Month 2,64.21707196,3.783186752,50.31469809
Bombo,AM,M,Hour 3,Month 1,91.8440321,1.551699376,37.34662077
Bombo,AM,M,Hour 2,Month 3,93.45917231,1.773523674,29.84740153
Bombo,AM,M,Hour 1,Month 3,81.1355325,2.837745384,30.60581999
Bombo,AM,M,Hour 1,Month 2,78.98121755,2.548979061,32.92071525
Bombo,AM,M,Hour 1,Month 2,93.18094941,1.870954029,31.58667723
Bombo,AM,M,Hour 3,Month 1,84.48293085,2.405426441,49.09605554
Bombo,AM,M,Hour 1,Month 2,86.18142777,2.274026076,41.83896901
Bombo,AM,M,Hour 1,Month 2,91.42432223,1.944473163,30.52326701
Bombo,AM,M,Hour 1,Month 3,105.6458922,0.673308836,42.3291929
Bombo,AM,M,Hour 3,Month 1,68.88483125,3.537612224,40.5259935
Bombo,AM,M,Hour 3,Month 1,90.53468793,1.838785469,44.98523432
Bombo,AM,M,Hour 1,Month 2,78.54675538,2.678251576,44.10391498
Bombo,AM,M,Hour 2,Month 1,79.09821592,2.853849736,46.30465442
Bombo,AM,M,Hour 1,Month 2,55.89154054,4.635405668,21.43848545
Bombo,AM,M,Hour 1,Month 3,97.01938732,1.110323266,40.93400903
Bombo,AM,M,Hour 1,Month 2,89.64776695,1.522730859,28.20186373
Bombo,AM,M,Hour 1,Month 2,67.29416325,3.912792758,16.5729907
Bombo,AM,M,Hour 1,Month 2,83.58700451,2.367472958,41.15799536
Bombo,AM,M,Hour 1,Month 2,83.20500145,2.244846743,25.78503896
Bombo,AM,M,Hour 1,Month 3,86.29464466,1.98727025,37.9047208
Bombo,AM,M,Hour 2,Month 3,86.76496998,1.954099418,49.75991367
Bombo,AM,M,Hour 1,Month 3,104.8055214,0.299256901,55.00540147
Bombo,AM,M,Hour 1,Month 2,73.98250235,3.269201423,37.30061897
Bombo,AM,M,Hour 3,Month 1,84.48819603,2.083305488,45.09565903
Bombo,AM,M,Hour 1,Month 3,92.96136916,1.454261126,54.65085709
Bombo,AM,M,Hour 2,Month 1,81.12337505,2.577582168,46.25019895
Bombo,AM,M,Hour 1,Month 2,72.04773431,3.15328018,22.30965519
Bombo,AM,M,Hour 2,Month 3,62.50268114,4.191975273,52.77898789
Bombo,AM,M,Hour 2,Month 1,90.78660138,2.115322502,41.15252106
Bombo,AM,M,Hour 1,Month 2,88.54480985,1.997439218,42.91761015
Bombo,AM,M,Hour 1,Month 3,66.49969354,3.918768462,26.51161352
Bombo,AM,M,Hour 3,Month 1,63.00942694,4.233311562,45.85061649
Bombo,AM,M,Hour 1,Month 3,68.92595526,3.512701905,35.79909026
Bombo,AM,M,Hour 2,Month 1,106.1826156,0.643329795,39.58487583
Bombo,AM,M,Hour 1,Month 2,69.4657731,3.738781119,33.8075716
Bombo,AM,M,Hour 2,Month 3,80.89239894,2.571144021,45.39423091
Bombo,AM,M,Hour 1,Month 3,60.56527394,4.292467067,33.89111641
Bombo,AM,M,Hour 3,Month 1,66.95237552,4.066847215,46.19204179
Bombo,AM,M,Hour 1,Month 2,76.23645269,2.675426037,39.6288757
Bombo,AM,M,Hour 3,Month 1,83.44888622,2.704345889,51.72299914
Bombo,AM,M,Hour 1,Month 2,82.47934006,2.583454691,40.60108384
Bombo,AM,M,Hour 1,Month 2,75.57136321,3.279199746,34.16348643
Bombo,AM,M,Hour 1,Month 2,108.2838161,0.304289873,49.44903246
Bombo,AM,M,Hour 3,Month 1,82.40412113,2.048583158,45.02292374
Bombo,AM,M,Hour 1,Month 2,90.5134264,1.843765455,40.78154805
Bombo,AM,M,Hour 2,Month 3,73.23478245,3.440998285,33.85217603
Bombo,AM,M,Hour 3,Month 1,82.03845816,2.735666458,39.0438374
Bombo,AM,M,Hour 1,Month 3,94.38929122,1.422027039,37.63461725
Bombo,AM,M,Hour 1,Month 3,82.38690925,2.593764332,31.17641762
Bombo,AM,M,Hour 1,Month 3,82.98359972,2.839021281,41.36215076
Bombo,AM,M,Hour 2,Month 3,68.28986327,3.60470844,51.89046964
Bombo,AM,M,Hour 1,Month 2,76.78143891,2.733553131,32.7971101
Bombo,AM,M,Hour 1,Month 2,76.82356133,3.446979743,38.30541163
Bombo,AM,M,Hour 1,Month 2,84.45120248,2.359625419,33.57020843
Bombo,AM,M,Hour 1,Month 3,85.70224715,2.405533436,29.68088864
Bombo,AM,M,Hour 2,Month 1,76.01258591,3.346207391,29.69678954
Bombo,AM,M,Hour 1,Month 2,86.47682857,2.264174976,46.14560949
Bombo,AM,M,Hour 3,Month 1,82.35693189,2.748370013,39.40822164
Bombo,AM,M,Hour 2,Month 3,60.15498346,4.535760902,28.58666216
Bombo,AM,M,Hour 2,Month 3,86.99379097,2.633754773,45.22052959
Bombo,AM,M,Hour 3,Month 1,85.20798012,2.203793575,56.54535714
Bombo,AM,M,Hour 2,Month 3,86.02679638,2.399659402,37.90294586
Bombo,AM,M,Hour 1,Month 2,83.80863864,2.720650747,34.83526721
Bombo,AM,M,Hour 1,Month 2,93.54163839,1.653665076,43.78005431
Bombo,AM,M,Hour 3,Month 1,89.49608211,1.551390856,38.89286261
Bombo,AM,M,Hour 2,Month 1,91.58827613,1.439511263,37.72457948
Bombo,AM,M,Hour 1,Month 2,105.8127178,0.36667087,51.60970887
Bombo,AM,M,Hour 3,Month 1,83.82849085,2.338343691,40.77366373
Bombo,AM,M,Hour 3,Month 1,69.55908048,3.525303574,52.31598683
Bombo,AM,M,Hour 1,Month 3,77.78945767,2.596480181,44.3929239
Bombo,AM,M,Hour 1,Month 2,68.99245842,3.89507078,45.05528454
Bombo,AM,M,Hour 1,Month 2,84.54373221,2.360648812,39.4521441
Bombo,AM,M,Hour 1,Month 3,106.1277924,0.446754376,53.30723267
Bombo,AM,M,Hour 1,Month 2,88.36394811,1.875140019,50.3779786
Bombo,AM,M,Hour 2,Month 1,83.66977242,2.82778627,59.07635364
Bombo,AM,M,Hour 2,Month 3,73.14880544,3.631417362,46.46135572
Bombo,AM,M,Hour 2,Month 1,81.43608145,2.525608054,38.3055871
Bombo,AM,M,Hour 3,Month 1,90.89702639,1.926697565,14.3263322
Bombo,AM,M,Hour 3,Month 1,96.03043515,1.285002571,37.97792616
Bombo,AM,M,Hour 1,Month 2,76.52231823,3.264361371,37.86751562
Bombo,AM,M,Hour 3,Month 1,66.21595947,3.91347297,32.64740634
